"DISTANCE","SWATHWIDTH","VRYIELDVOL","Crop","WetMass","Moisture","Time","Heading","VARIETY","Elevation","IsoTime","yield_bu"
5.11974841,5,88.28582482,174,5358.3746792,13.98,"9/19/2016 4:49:12 PM",357.51528198,"23A42",785.90866449,"2016-09-19T16:49:12.998Z",88.3002662652843
5.11974841,5,79.61389588,174,4833.16642593,14,"9/19/2016 4:49:14 PM",357.48528198,"23A42",785.91522617,"2016-09-19T16:49:14.001Z",79.6268798141724
5.15255681,5,76.44613287,174,4640.86236771,14,"9/19/2016 4:49:14 PM",358.94528198,"23A42",785.94475373,"2016-09-19T16:49:14.993Z",76.458652035069
5.11974841,5,77.14191456,174,4683.10692499,14,"9/19/2016 4:49:15 PM",358.69528198,"23A42",785.88241777,"2016-09-19T16:49:15.994Z",77.1546351626705
5.08694001,5,75.25547571,174,4568.57627803,14,"9/19/2016 4:49:16 PM",358.54528198,"23A42",785.85945189,"2016-09-19T16:49:16.994Z",75.267731783636
5.05413161,5,77.30879882,174,4693.23755095,14,"9/19/2016 4:49:17 PM",358.36528198,"23A42",785.90210281,"2016-09-19T16:49:17.998Z",77.321538195728
5.02132321,5,71.61823224,174,4347.77512516,14,"9/19/2016 4:49:19 PM",357.77528198,"23A42",785.87585609,"2016-09-19T16:49:19.002Z",71.6300116405671
5.05413161,5,84.82067776,174,5149.26063282,14,"9/19/2016 4:49:20 PM",358.21528198,"23A42",785.89554113,"2016-09-19T16:49:20.004Z",84.834562149908
5.08694001,5,71.00543557,174,4310.57128162,14,"9/19/2016 4:49:20 PM",358.28528198,"23A42",785.92178785,"2016-09-19T16:49:20.995Z",71.017074754659
5.05413161,5,77.4222208,174,4699.57120486,13.99,"9/19/2016 4:49:23 PM",358.53528198,"23A42",785.95459625,"2016-09-19T16:49:23.003Z",77.4348887605381
5.08694001,5,85.12274127,174,5166.39273315,13.98,"9/19/2016 4:49:23 PM",358.62528198,"23A42",786.06286397,"2016-09-19T16:49:23.995Z",85.1366097520236
5.08694001,5,75.7737148,174,4600.04030199,14,"9/19/2016 4:49:24 PM",358.43528198,"23A42",786.17113168,"2016-09-19T16:49:24.999Z",75.7861045921724
5.08694001,5,59.70676142,174,3624.65555943,14,"9/19/2016 4:49:25 PM",358.35528198,"23A42",786.24002932,"2016-09-19T16:49:25.998Z",59.7165475308391
3.24966967,5,65.55414256,174,3979.63300423,14,"9/19/2016 4:49:52 PM",312.74528198,"23A42",786.28268024,"2016-09-19T16:49:52.001Z",65.56483493559
3.11843607,5,79.29325718,174,4813.69970405,14,"9/19/2016 4:49:52 PM",309.22528198,"23A42",786.33517368,"2016-09-19T16:49:52.994Z",79.3061637065709
3.08562767,5,83.24690827,174,5066.09961093,14.21,"9/19/2016 4:49:53 PM",306.15528198,"23A42",786.3450162,"2016-09-19T16:49:53.998Z",83.2606677436178
3.15124447,5,80.4701309,174,4898.81473186,14.24,"9/19/2016 4:49:55 PM",303.27528198,"23A42",786.33517368,"2016-09-19T16:49:55.003Z",80.4832090812861
3.11843607,5,77.92070841,174,4745.28501232,14.27,"9/19/2016 4:49:56 PM",300.44528198,"23A42",786.31548864,"2016-09-19T16:49:56.002Z",77.9335793306884
2.88877728,5,86.25424329,174,5254.0001456,14.29,"9/19/2016 4:49:56 PM",297.60528198,"23A42",786.21050176,"2016-09-19T16:49:56.995Z",86.2682667585012
5.11974841,5,86.46727561,174,5261.46125151,14.2,"9/19/2016 4:50:11 PM",288.46528198,"23A42",786.03989809,"2016-09-19T16:50:11.998Z",86.4814895363138
4.98851481,5,55.10906501,174,3356.07222393,14.27,"9/19/2016 4:50:13 PM",284.20528198,"23A42",786.11535741,"2016-09-19T16:50:13.002Z",55.1180214094864
4.85728122,5,73.11199366,174,4452.43172428,14.27,"9/19/2016 4:50:13 PM",283.14528198,"23A42",786.14816581,"2016-09-19T16:50:13.995Z",73.1239409430123
4.75885602,5,70.58910648,174,4294.28821055,14.18,"9/19/2016 4:50:14 PM",281.77528198,"23A42",786.30236528,"2016-09-19T16:50:14.998Z",70.6007306952875
4.95570641,5,58.36752926,174,3546.23612988,14.07,"9/19/2016 4:50:16 PM",279.47528198,"23A42",786.20065924,"2016-09-19T16:50:16.002Z",58.3770250269326
4.75885602,5,64.77501152,174,3935.08553129,14.06,"9/19/2016 4:50:16 PM",281.30528198,"23A42",786.05958313,"2016-09-19T16:50:16.993Z",64.7856801837285
4.20111324,5,70.29882281,174,4274.63806886,14.14,"9/19/2016 4:50:17 PM",282.40528198,"23A42",786.14160413,"2016-09-19T16:50:17.995Z",70.310426167111
4.23392164,5,72.76938648,174,4430.52994336,14.25,"9/19/2016 4:50:19 PM",284.63528198,"23A42",786.09895321,"2016-09-19T16:50:19.000Z",72.7812150657318
4.20111324,5,72.87730622,174,4432.9733738,14.17,"9/19/2016 4:50:20 PM",286.42528198,"23A42",786.10551489,"2016-09-19T16:50:20.000Z",72.8892920829988
4.20111324,5,70.19949085,174,4265.60970654,14.08,"9/19/2016 4:50:20 PM",286.51528198,"23A42",786.15472749,"2016-09-19T16:50:20.994Z",70.2109551697159
4.23392164,5,86.22302934,174,5231.95686144,13.96,"9/19/2016 4:50:21 PM",286.57528198,"23A42",786.12848077,"2016-09-19T16:50:21.999Z",86.2370820609765
4.16830484,5,89.89695926,174,5452.35853646,13.92,"9/19/2016 4:50:22 PM",286.13528198,"23A42",786.05302145,"2016-09-19T16:50:22.991Z",89.9116901951105
4.33234683,5,81.14059502,174,4930.43711981,14.08,"9/19/2016 4:50:23 PM",286.00528198,"23A42",785.88569861,"2016-09-19T16:50:23.995Z",81.1538615582519
4.23392164,5,90.91183468,174,5519.68657474,14.01,"9/19/2016 4:50:25 PM",286.10528198,"23A42",785.7938351,"2016-09-19T16:50:25.000Z",90.92679091224
4.23392164,5,80.41588209,174,4882.9866764,14.02,"9/19/2016 4:50:26 PM",285.82528198,"23A42",785.82008182,"2016-09-19T16:50:26.000Z",80.4289644515081
4.52919723,5,85.23923577,174,5175.8716593,14.02,"9/19/2016 4:50:26 PM",285.46528198,"23A42",785.81680098,"2016-09-19T16:50:26.992Z",85.2531504342172
4.59481403,5,80.24010397,174,4871.75627992,14.01,"9/19/2016 4:50:27 PM",285.63528198,"23A42",785.75118418,"2016-09-19T16:50:27.996Z",80.2533184885672
4.62762243,5,81.87914959,174,4971.27127169,14.01,"9/19/2016 4:50:28 PM",285.37528198,"23A42",785.69869074,"2016-09-19T16:50:28.999Z",81.8926468683186
4.59481403,5,101.20720058,174,6145.47193157,14.02,"9/19/2016 4:50:29 PM",284.98528198,"23A42",785.68556738,"2016-09-19T16:50:29.991Z",101.223692849883
4.56200563,5,78.55494913,174,4769.99495735,14.02,"9/19/2016 4:50:30 PM",285.19528198,"23A42",785.69869074,"2016-09-19T16:50:30.998Z",78.5678479756615
4.89008962,5,59.56333344,174,3616.78943322,14.02,"9/19/2016 4:50:31 PM",285.35528198,"23A42",785.83320518,"2016-09-19T16:50:31.999Z",59.5730949172903
5.02132321,5,56.62522247,174,3438.37972989,14.02,"9/19/2016 4:50:33 PM",285.18528198,"23A42",785.71837578,"2016-09-19T16:50:33.001Z",56.6344615279583
4.95570641,5,59.1709231,174,3592.96062843,14.02,"9/19/2016 4:50:34 PM",285.32528198,"23A42",785.6954099,"2016-09-19T16:50:34.002Z",59.1806043740252
4.98851481,5,78.74604708,174,4781.59773259,14.02,"9/19/2016 4:50:34 PM",285.22528198,"23A42",785.64947814,"2016-09-19T16:50:34.995Z",78.7589603540399
5.02132321,5,67.30606115,174,4086.94007644,14.02,"9/19/2016 4:50:35 PM",284.99528198,"23A42",785.57729966,"2016-09-19T16:50:35.998Z",67.3170704544657
6.00557518,5,95.83906904,174,5841.93636332,14.35,"9/19/2016 4:51:05 PM",216.43528198,"23A42",786.01365137,"2016-09-19T16:51:05.000Z",95.8547604441299
6.13680878,5,60.23633544,174,3674.32554566,14.41,"9/19/2016 4:51:05 PM",213.45528198,"23A42",785.80039678,"2016-09-19T16:51:05.995Z",60.2462688607355
5.11974841,5,72.23640914,174,4404.24635242,14.37,"9/19/2016 4:51:06 PM",209.43528198,"23A42",785.75118418,"2016-09-19T16:51:06.999Z",72.2482021374951
4.00426285,5,94.9090949,174,5779.85037275,14.27,"9/19/2016 4:51:07 PM",206.38528198,"23A42",785.84960938,"2016-09-19T16:51:07.998Z",94.92463073867
4.20111324,5,86.79933324,174,5280.43526154,14.18,"9/19/2016 4:51:08 PM",202.89528198,"23A42",785.7938351,"2016-09-19T16:51:08.998Z",86.8135927481538
4.79166442,5,76.56769787,174,4656.3676023,14.15,"9/19/2016 4:51:10 PM",199.47528198,"23A42",785.6790057,"2016-09-19T16:51:10.002Z",76.5802985933822
4.98851481,5,78.25286045,174,4754.97039757,14.08,"9/19/2016 4:51:10 PM",196.74528198,"23A42",785.49199783,"2016-09-19T16:51:10.996Z",78.2657196473591
4.92289802,5,88.55082892,174,5378.21373799,14.04,"9/19/2016 4:51:11 PM",192.79528198,"23A42",785.50512119,"2016-09-19T16:51:11.998Z",88.5653741221495
4.98851481,5,90.07327254,174,5468.12845315,14,"9/19/2016 4:51:13 PM",188.88528198,"23A42",785.46247027,"2016-09-19T16:51:13.002Z",90.0879400327395
4.92289802,5,93.29164962,174,5662.86046315,13.99,"9/19/2016 4:51:14 PM",185.97528198,"23A42",785.43950439,"2016-09-19T16:51:14.002Z",93.3070169416727
4.89008962,5,94.99575991,174,5773.67910717,14.1,"9/19/2016 4:51:14 PM",184.51528198,"23A42",785.42638103,"2016-09-19T16:51:14.995Z",95.0113094455753
4.89008962,5,96.79977004,174,5893.61340349,14.25,"9/19/2016 4:51:15 PM",182.93528198,"23A42",785.50184035,"2016-09-19T16:51:15.997Z",96.8155841665263
4.89008962,5,92.93805529,174,5658.49360111,14.25,"9/19/2016 4:51:16 PM",180.81528198,"23A42",785.45918943,"2016-09-19T16:51:16.990Z",92.9532234281959
4.89008962,5,88.59086478,174,5388.16981213,14.16,"9/19/2016 4:51:17 PM",179.17528198,"23A42",785.44606607,"2016-09-19T16:51:17.994Z",88.6054591328044
4.89008962,5,86.8896508,174,5286.54128744,14.19,"9/19/2016 4:51:18 PM",178.23528198,"23A42",785.45590859,"2016-09-19T16:51:18.998Z",86.9038520833767
4.92289802,5,76.53693909,174,4655.03346617,14.16,"9/19/2016 4:51:19 PM",178.33528198,"23A42",785.43950439,"2016-09-19T16:51:19.999Z",76.5494392214622
4.89008962,5,84.82018787,174,5155.8281004,14.11,"9/19/2016 4:51:20 PM",177.57528198,"23A42",785.49199783,"2016-09-19T16:51:20.999Z",84.8341140887655
4.85728122,5,79.52965938,174,4833.67136396,14.1,"9/19/2016 4:51:21 PM",176.69528198,"23A42",785.40997683,"2016-09-19T16:51:21.995Z",79.5425996483073
4.79166442,5,84.17268653,174,5115.8744601,14.1,"9/19/2016 4:51:22 PM",175.76528198,"23A42",785.46575111,"2016-09-19T16:51:22.997Z",84.1865164985805
4.92289802,5,84.06006532,174,5107.84153834,14.08,"9/19/2016 4:51:24 PM",175.10528198,"23A42",785.5477721,"2016-09-19T16:51:24.001Z",84.0738975046308
4.75885602,5,86.14522931,174,5232.70874533,14.05,"9/19/2016 4:51:24 PM",174.79528198,"23A42",785.51824455,"2016-09-19T16:51:24.994Z",86.1592560653474
4.92289802,5,91.47594838,174,5549.41426116,13.94,"9/19/2016 4:51:25 PM",174.58528198,"23A42",785.48871699,"2016-09-19T16:51:25.995Z",91.4909178765191
4.82447282,5,85.22115759,174,5166.96917713,13.89,"9/19/2016 4:51:26 PM",175.07528198,"23A42",785.50840203,"2016-09-19T16:51:26.998Z",85.2351946058744
4.92289802,5,83.06072177,174,5036.55915309,13.9,"9/19/2016 4:51:27 PM",175.07528198,"23A42",785.46575111,"2016-09-19T16:51:27.999Z",83.0742802837259
4.85728122,5,82.43654037,174,5000.45699367,13.93,"9/19/2016 4:51:28 PM",175.42528198,"23A42",785.44278523,"2016-09-19T16:51:28.991Z",82.4500638783864
4.89008962,5,76.74383085,174,4662.18248956,14.06,"9/19/2016 4:51:29 PM",176.18528198,"23A42",785.51168287,"2016-09-19T16:51:29.993Z",76.7563147802273
4.89008962,5,83.04254486,174,5052.47579111,14.19,"9/19/2016 4:51:30 PM",176.77528198,"23A42",785.43294271,"2016-09-19T16:51:30.994Z",83.0561202366186
4.72604762,5,80.22775255,174,4880.65069872,14.18,"9/19/2016 4:51:31 PM",177.59528198,"23A42",785.39357263,"2016-09-19T16:51:31.998Z",80.2408894567338
4.79166442,5,72.94356477,174,4431.83228543,14.07,"9/19/2016 4:51:32 PM",178.26528198,"23A42",785.39685347,"2016-09-19T16:51:32.998Z",72.9554307063218
4.75885602,5,80.36243919,174,4878.61562305,14,"9/19/2016 4:51:34 PM",178.98528198,"23A42",785.39685347,"2016-09-19T16:51:34.001Z",80.3756596900958
4.69323922,5,76.14564436,174,4618.85881099,13.93,"9/19/2016 4:51:34 PM",179.78528198,"23A42",785.42638103,"2016-09-19T16:51:34.993Z",76.1580800501742
4.75885602,5,80.74487076,174,4897.84360747,13.93,"9/19/2016 4:51:35 PM",180.46528198,"23A42",785.40013431,"2016-09-19T16:51:35.995Z",80.7581224702956
4.72604762,5,80.21226799,174,4863.8434076,13.9,"9/19/2016 4:51:37 PM",181.28528198,"23A42",785.34107919,"2016-09-19T16:51:37.001Z",80.2254631023678
4.72604762,5,74.8040987,174,4538.53930872,13.95,"9/19/2016 4:51:37 PM",180.82528198,"23A42",785.27218155,"2016-09-19T16:51:37.990Z",74.816342435892
4.79166442,5,86.32011221,174,5237.85098483,13.96,"9/19/2016 4:51:38 PM",180.32528198,"23A42",785.13110544,"2016-09-19T16:51:38.995Z",86.3342334740945
4.79166442,5,84.59649902,174,5130.87618306,13.92,"9/19/2016 4:51:39 PM",180.03528198,"23A42",785.07205032,"2016-09-19T16:51:39.995Z",84.6103106968975
3.84022085,5,103.57722732,174,6276.97987531,13.85,"9/19/2016 4:51:40 PM",179.84528198,"23A42",785.08845452,"2016-09-19T16:51:40.998Z",103.594217673938
4.72604762,5,82.24351134,174,4985.26652862,13.87,"9/19/2016 4:51:41 PM",179.61528198,"23A42",785.04908444,"2016-09-19T16:51:41.999Z",82.25689772223
4.75885602,5,74.79567073,174,4533.81758696,13.87,"9/19/2016 4:51:42 PM",179.96528198,"23A42",785.02283772,"2016-09-19T16:51:42.994Z",74.80799018484
4.75885602,5,85.46860552,174,5179.5561098,13.85,"9/19/2016 4:51:43 PM",180.28528198,"23A42",785.03268024,"2016-09-19T16:51:43.998Z",85.4825208542663
4.79166442,5,81.63272068,174,4943.65231986,13.79,"9/19/2016 4:51:46 PM",180.23528198,"23A42",785.0293994,"2016-09-19T16:51:46.000Z",81.6460280642013
4.98851481,5,77.00697044,174,4665.14175847,13.82,"9/19/2016 4:51:47 PM",179.53528198,"23A42",784.93753588,"2016-09-19T16:51:47.994Z",77.0195242806407
5.02132321,5,85.45833395,174,5176.53595542,13.81,"9/19/2016 4:51:48 PM",178.79528198,"23A42",784.91457,"2016-09-19T16:51:48.998Z",85.4723436777107
5.02132321,5,86.44554943,174,5233.90939281,13.77,"9/19/2016 4:51:49 PM",178.80528198,"23A42",784.82926817,"2016-09-19T16:51:49.996Z",86.4597714448288
5.15255681,5,76.33386301,174,4622.22714031,13.78,"9/19/2016 4:51:50 PM",178.93528198,"23A42",784.80302145,"2016-09-19T16:51:50.998Z",76.3464413864997
5.11974841,5,89.43086249,174,5414.6489085,13.77,"9/19/2016 4:51:51 PM",179.07528198,"23A42",784.71115793,"2016-09-19T16:51:51.998Z",89.4454358965431
5.21817361,5,81.34179535,174,4926.04087377,13.79,"9/19/2016 4:51:52 PM",178.99528198,"23A42",784.74724717,"2016-09-19T16:51:52.990Z",81.3551692964965
5.415024,5,76.35265927,174,4622.82361618,13.77,"9/19/2016 4:51:53 PM",179.80528198,"23A42",784.74068549,"2016-09-19T16:51:53.992Z",76.3651495063604
5.3822156,5,83.83143104,174,5073.28040289,13.73,"9/19/2016 4:51:54 PM",181.11528198,"23A42",784.74396633,"2016-09-19T16:51:54.994Z",83.8451916393334
5.4478324,5,72.07450803,174,4365.82165981,13.81,"9/19/2016 4:51:55 PM",181.46528198,"23A42",784.72756213,"2016-09-19T16:51:55.997Z",72.0862392450237
5.4478324,5,84.56832895,174,5123.81741938,13.83,"9/19/2016 4:51:56 PM",181.17528198,"23A42",784.61601357,"2016-09-19T16:51:56.998Z",84.5822503885009
5.4806408,5,77.69066788,174,4707.65464756,13.84,"9/19/2016 4:51:57 PM",180.46528198,"23A42",784.57992434,"2016-09-19T16:51:57.993Z",77.7033571712202
5.4478324,5,79.1190036,174,4794.76479703,13.85,"9/19/2016 4:51:58 PM",179.89528198,"23A42",784.58976686,"2016-09-19T16:51:58.995Z",79.1319898973438
5.4478324,5,82.41568872,174,4994.54661763,13.85,"9/19/2016 4:51:59 PM",180.51528198,"23A42",784.64882197,"2016-09-19T16:51:59.999Z",82.4291553848323
5.415024,5,73.46990905,174,4451.38821998,13.83,"9/19/2016 4:52:01 PM",181.89528198,"23A42",784.5438351,"2016-09-19T16:52:01.002Z",73.4820158842292
5.3822156,5,83.43016417,174,5055.43713642,13.84,"9/19/2016 4:52:01 PM",182.29528198,"23A42",784.42244402,"2016-09-19T16:52:01.992Z",83.4437669873462
5.4478324,5,84.00606143,174,5088.56155104,13.81,"9/19/2016 4:52:02 PM",182.78528198,"23A42",784.42244402,"2016-09-19T16:52:02.993Z",84.0197548053904
5.4478324,5,76.025093,174,4606.73470043,13.84,"9/19/2016 4:52:03 PM",183.42528198,"23A42",784.39291646,"2016-09-19T16:52:03.996Z",76.0375980438791
5.415024,5,76.95565892,174,4664.20354241,13.86,"9/19/2016 4:52:04 PM",184.10528198,"23A42",784.30105294,"2016-09-19T16:52:04.998Z",76.9682937055934
5.415024,5,74.04684522,174,4486.85739636,13.84,"9/19/2016 4:52:05 PM",183.88528198,"23A42",784.29121042,"2016-09-19T16:52:05.994Z",74.0589335767007
5.4478324,5,84.82979294,174,5141.44496253,13.86,"9/19/2016 4:52:06 PM",184.74528198,"23A42",784.23543615,"2016-09-19T16:52:06.998Z",84.8436913931675
5.415024,5,78.15329217,174,4735.14198991,13.83,"9/19/2016 4:52:07 PM",185.76528198,"23A42",784.22887447,"2016-09-19T16:52:07.997Z",78.1661274464645
5.3822156,5,74.86208867,174,4532.05066855,13.76,"9/19/2016 4:52:08 PM",183.87528198,"23A42",784.18950439,"2016-09-19T16:52:08.998Z",74.8743390145119
5.4478324,5,75.98111588,174,4600.85874568,13.78,"9/19/2016 4:52:09 PM",181.95528198,"23A42",784.06483247,"2016-09-19T16:52:09.999Z",75.9934944545076
5.4806408,5,68.28392069,174,4135.25975061,13.79,"9/19/2016 4:52:10 PM",180.87528198,"23A42",784.02546239,"2016-09-19T16:52:10.994Z",68.2951615134268
5.4806408,5,72.65769173,174,4398.09405626,13.75,"9/19/2016 4:52:11 PM",179.77528198,"23A42",783.99593483,"2016-09-19T16:52:11.998Z",72.6696575387787
5.415024,5,80.48146933,174,4871.10736154,13.74,"9/19/2016 4:52:13 PM",179.57528198,"23A42",783.98609231,"2016-09-19T16:52:13.003Z",80.4945825682836
5.4806408,5,75.49988785,174,4579.15768884,13.92,"9/19/2016 4:52:14 PM",179.40528198,"23A42",783.91719468,"2016-09-19T16:52:14.000Z",75.5122402021738
5.4806408,5,87.01555091,174,5280.04917161,13.96,"9/19/2016 4:52:14 PM",178.49528198,"23A42",783.90407132,"2016-09-19T16:52:14.993Z",87.02977600102
5.4478324,5,81.66216069,174,4900.53153557,1,"9/19/2016 4:52:15 PM",177.60528198,"23A42",783.98281147,"2016-09-19T16:52:15.995Z",92.9411153297759
5.415024,5,86.56150133,174,5249.44579681,13.91,"9/19/2016 4:52:16 PM",177.27528198,"23A42",783.96968812,"2016-09-19T16:52:16.995Z",86.5756300090753
5.3822156,5,86.29649483,174,5227.91671268,13.82,"9/19/2016 4:52:17 PM",176.66528198,"23A42",783.95328392,"2016-09-19T16:52:17.998Z",86.3107015898012
5.4806408,5,79.08601449,174,4789.42513332,13.79,"9/19/2016 4:52:18 PM",175.94528198,"23A42",783.93359888,"2016-09-19T16:52:18.994Z",79.0989158512485
5.4806408,5,85.74069561,174,5192.43773598,13.79,"9/19/2016 4:52:19 PM",175.19528198,"23A42",783.82533116,"2016-09-19T16:52:19.996Z",85.7548002334935
5.3822156,5,85.70746291,174,5192.2312743,13.82,"9/19/2016 4:52:22 PM",176.19528198,"23A42",783.83189284,"2016-09-19T16:52:22.001Z",85.7215500419874
5.3822156,5,86.99381539,174,5269.54972396,13.81,"9/19/2016 4:52:22 PM",177.78528198,"23A42",783.8450162,"2016-09-19T16:52:22.995Z",87.008139982397
5.3822156,5,83.61550123,174,5061.38466714,13.75,"9/19/2016 4:52:23 PM",179.09528198,"23A42",783.70722092,"2016-09-19T16:52:23.998Z",83.629200678319
5.4478324,5,85.3829452,174,5123.81714488,1,"9/19/2016 4:52:25 PM",179.18528198,"23A42",783.64488497,"2016-09-19T16:52:25.002Z",97.1758424028966
5.415024,5,83.21620469,174,5036.63042653,13.74,"9/19/2016 4:52:26 PM",178.56528198,"23A42",783.70394008,"2016-09-19T16:52:26.004Z",83.2298353625436
5.3822156,5,79.67599616,174,4823.48174505,13.76,"9/19/2016 4:52:26 PM",178.89528198,"23A42",783.6809742,"2016-09-19T16:52:26.995Z",79.6890930446575
5.3822156,5,83.95007913,174,5085.17495933,13.81,"9/19/2016 4:52:27 PM",178.82528198,"23A42",783.66785084,"2016-09-19T16:52:27.998Z",83.9638371158339
5.3494072,5,74.66750795,174,4523.94184244,13.83,"9/19/2016 4:52:29 PM",178.02528198,"23A42",783.67113168,"2016-09-19T16:52:29.995Z",74.6797066212749
5.3822156,5,84.03845819,174,5091.12253238,13.82,"9/19/2016 4:52:31 PM",178.78528198,"23A42",783.70722092,"2016-09-19T16:52:31.000Z",84.0522873257679
5.3494072,5,74.1994507,174,4494.02159216,13.8,"9/19/2016 4:52:31 PM",179.42528198,"23A42",783.71706344,"2016-09-19T16:52:31.999Z",74.2116209280061
4.29953844,5,98.04037896,174,5933.86090027,13.74,"9/19/2016 4:52:32 PM",179.94528198,"23A42",783.64816581,"2016-09-19T16:52:32.991Z",98.0564829994809
9.74573266,5,57.13060099,174,3460.61967211,13.81,"9/19/2016 4:52:34 PM",179.57528198,"23A42",783.48412381,"2016-09-19T16:52:34.995Z",57.1400018274255
5.4806408,5,89.53680777,174,5421.06590834,13.77,"9/19/2016 4:52:37 PM",179.78528198,"23A42",783.43163037,"2016-09-19T16:52:37.003Z",89.5514393249345
5.3822156,5,86.15712784,174,5215.83551165,13.76,"9/19/2016 4:52:38 PM",181.51528198,"23A42",783.53661725,"2016-09-19T16:52:38.993Z",86.1711981848077
5.3165988,5,88.92400015,174,5381.46859146,13.73,"9/19/2016 4:52:40 PM",181.42528198,"23A42",783.58582985,"2016-09-19T16:52:40.997Z",88.9385623343399
4.29953844,5,103.56113788,174,6269.44781884,13.76,"9/19/2016 4:52:41 PM",180.99528198,"23A42",783.53989809,"2016-09-19T16:52:41.999Z",103.57800381164
9.51607387,5,63.47058372,174,3844.20807567,13.8,"9/19/2016 4:52:43 PM",180.35528198,"23A42",783.64488497,"2016-09-19T16:52:43.997Z",63.4809839315621
5.2837904,5,94.66860434,174,5743.09747807,13.94,"9/19/2016 4:52:46 PM",180.74528198,"23A42",783.60879573,"2016-09-19T16:52:46.001Z",94.6840936710161
5.2837904,5,80.69521555,174,4889.15255937,13.83,"9/19/2016 4:52:47 PM",180.51528198,"23A42",783.63832329,"2016-09-19T16:52:47.994Z",80.7084820001749
4.20111324,5,99.53476848,174,6024.30675322,13.74,"9/19/2016 4:52:48 PM",181.10528198,"23A42",783.76955688,"2016-09-19T16:52:48.995Z",99.5510920560838
5.15255681,5,85.00315852,174,5141.80666564,13.69,"9/19/2016 4:52:49 PM",181.33528198,"23A42",783.84829704,"2016-09-19T16:52:49.998Z",85.0171136611855
5.21817361,5,75.98020355,174,4594.94423229,13.67,"9/19/2016 4:52:51 PM",181.55528198,"23A42",783.95328392,"2016-09-19T16:52:51.000Z",75.9926313359379
5.3165988,5,83.3850638,174,5042.17350376,13.66,"9/19/2016 4:52:51 PM",181.95528198,"23A42",783.95328392,"2016-09-19T16:52:51.995Z",83.3987088725361
5.3165988,5,83.36163122,174,5039.00670959,13.63,"9/19/2016 4:52:52 PM",182.70528198,"23A42",783.95328392,"2016-09-19T16:52:52.999Z",83.3752891776414
5.3822156,5,79.34627426,174,4798.51154794,13.67,"9/19/2016 4:52:54 PM",183.43528198,"23A42",783.92047552,"2016-09-19T16:52:54.000Z",79.3592915581724
